scheme_name,amfi_code,trading_day,nav_p05,nav_p25,nav_median,nav_p75,nav_p95,starting_nav
Nippon India Small Cap Fund - Regular - Growth,118634,436,95.30684510176049,130.73678661606067,164.02741708305098,204.00320959279608,280.5436840992281,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,437,95.30548237686054,130.9568739479315,163.96632677297248,203.8681011600928,281.99639018826406,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,438,95.29257581095399,130.741786792828,164.01685442578474,204.43881433246673,281.5854585873028,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,439,95.31919579815704,130.46964031480982,163.94493048055435,204.28665034040682,282.3893015509632,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,440,95.38417398582794,130.8031298435979,163.9490591469593,204.29111804179414,282.432352677997,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,441,95.49871932315189,131.0214496030975,164.03646230839885,204.57409704792502,282.3493933541083,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,442,95.54417858233306,130.54117411348463,163.87461050940374,204.78262827977886,282.68043930937796,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,443,95.37381304249737,130.68093967662213,164.2301061241848,204.81664479177346,284.2201472234304,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,444,95.31258248537685,130.61085175865568,164.6299250172907,205.02127230223272,284.2888681648105,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,445,95.44371724388114,130.5683719425583,164.54963546964717,205.25916529413416,284.70591495933024,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,446,95.13774590235515,130.7298138423286,164.57561102452746,204.99593850504885,284.09983856750125,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,447,95.16456228959758,130.72470347459634,164.72745680130157,205.29044851317798,283.9665117210335,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,448,95.20823425645658,130.6140077336317,164.7476826654439,205.4662893086918,284.4023905098198,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,449,94.97430873473505,130.72383170456305,164.68089802643254,205.59313958803781,284.6211606753654,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,450,95.04214287931627,130.70658179289913,164.42881471397328,205.71324833631718,285.32810502672646,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,451,94.53606575466087,130.84013781990137,164.7380900440934,206.14402887628663,286.0370911493597,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,452,94.72705322495136,130.76995210936224,164.58702764637397,206.15499943252505,285.6330799424138,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,453,94.59230802919035,130.71064975337904,164.74438758785644,206.18000167954827,286.4516173406061,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,454,94.81609666733377,130.74181639956714,164.80376593437416,206.56537113407094,286.6638017179737,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,455,94.78297939822639,130.82794391857522,164.8691152951425,206.61415146438364,287.1881519009543,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,456,94.67965314744148,130.82338017950528,164.92812446495424,207.00974810902437,287.5139738828364,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,457,94.83118459052595,130.9664527709457,165.01349691663398,207.43556414794355,288.29476046552065,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,458,94.70848525911553,131.1574485860248,165.25466718272492,207.39705326859226,288.60820059970206,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,459,94.74000676485237,131.14954863532668,165.7458538416396,207.44388608510658,289.11398966715296,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,460,94.88422108051914,131.27040681212205,165.86833624153581,207.70778302265802,289.35483281718996,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,461,94.80194196620704,131.14213560829947,165.99985797556872,207.5458342499648,288.3022606951304,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,462,94.94217115718503,131.2491270804333,165.7648619187986,207.9067653995164,288.7200966847222,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,463,95.06334301535114,131.43482466517014,165.9481201012046,207.79371695160944,289.3491519775589,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,464,94.88312146462411,131.28539787970558,166.04877694812438,207.83582221423683,289.7061144764461,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,465,94.96344726517987,131.41063851350728,166.15119907325135,208.10028064933363,289.9317962748222,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,466,94.93265187644353,131.32805600462,166.16528581002737,208.49845351173704,289.65954012156817,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,467,94.8770522554158,131.5533526121334,166.29236115062662,208.74104081192553,289.60183071681837,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,468,94.7602491833463,131.6497049837805,166.037544022166,208.88059090314223,290.5490864197603,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,469,94.94055098702057,131.5677931094091,166.0389520383252,209.29699979384998,291.3515793336779,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,470,94.76587450220856,131.57405269179,166.01098426376393,209.0895512919208,291.31522063549744,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,471,94.68581324278118,131.78333582899128,166.29805456254786,208.9293536936241,291.565947021445,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,472,94.95223869285593,131.97098877356953,166.5772559707351,209.24699483732414,292.62179307522024,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,473,94.83306903699146,131.70937413168105,166.57486445202596,209.6159772963969,293.1001053639824,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,474,94.94544368894998,131.82164115106067,166.87392013537783,209.69905463136107,293.0652645664721,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,475,95.04807606111933,131.9013251370787,166.8570785741327,210.08410368803916,293.95607796588786,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,476,94.6546850366829,131.79478477167953,166.68483082564367,209.48165574088662,294.26668564352366,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,477,94.45208746380412,131.89845471752247,166.49619579588472,210.0928233778105,294.6159743848715,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,478,94.62142966558241,131.90836624568288,166.610452754406,210.23113708668308,294.7522469890926,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,479,94.90124738182296,131.8002621042529,166.6498316288478,210.44091941079836,295.17907614366356,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,480,94.47937664488201,131.94978091871326,166.75462498833855,211.01422455101672,295.59621492305615,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,481,94.71527345469092,132.10379048043697,166.48340465397536,211.2437292260572,295.6868734579974,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,482,94.85423841106103,132.28491822669932,166.64466472236813,211.29388156114544,296.147149916894,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,483,94.63767984169043,132.28314250781594,167.0071359487265,211.44597816528082,296.66629729955906,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,484,94.79422332349056,132.16316944523916,166.73953409586323,211.49866503878124,296.20697629388803,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,485,94.59057871273838,132.07498997232878,167.00504658229687,211.88121013493236,297.2128148415492,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,486,95.00859209167731,132.21990947630587,166.94876900320781,211.85202958784325,296.7723614859296,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,487,94.59479690612218,132.20088340745733,167.25545324312964,211.22954694069293,297.4927460146816,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,488,95.02125160570641,132.46510476597618,167.4337449224671,211.7720124258248,297.6816400546591,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,489,94.93560568131977,132.4384060861293,167.59968106869826,211.90470289175485,297.7496344135493,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,490,94.8506592398202,132.45719537552094,167.6541550535864,211.55360328663937,298.5041541304076,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,491,94.95906899100059,132.60860406883063,167.894135521583,211.9070387101686,297.84469317850557,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,492,94.80864927433264,132.69929084499955,167.75494944128513,212.01262497335605,297.7452906548174,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,493,94.77161467085912,132.5357069816883,167.76831084345667,211.8713116986773,298.87896498834726,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,494,94.74566624976013,132.58863979903063,167.6911682537344,212.4403069641078,298.6364978911244,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,495,94.6306103892935,133.0464581439195,168.0619613712218,212.32179949600103,298.9549199422573,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,496,94.29458768513364,132.8834532521016,168.13563945090908,212.44984749337206,299.59205521155945,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,497,94.47592303715213,132.87841073189014,168.24161832120924,212.97016879233837,299.41491846674063,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,498,94.75988237198396,132.70143152968825,168.18174491000366,213.61715893067142,299.29602529704584,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,499,94.4632532372255,132.84546878771948,168.3964520382362,213.47042411945807,299.84697135313615,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,500,94.49759071001812,132.92856035950626,168.53367945687705,213.29521589687107,299.6416578841768,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,501,94.23382547866433,133.00453416968804,168.53782351100983,213.6704549900198,300.044226395609,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,502,94.45801008592582,133.2916256314686,168.3500345451215,213.6904715243248,300.83905124242403,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,503,94.28711318678664,133.25630942954385,168.699268496816,213.72166183341093,300.8359403318492,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,504,94.30410158436653,133.27387587268726,168.69533028968493,213.85536397857953,301.8545160338257,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,505,94.53918435764929,133.49258462969448,168.861501705568,214.1574747378078,301.485299079924,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,506,94.52721452743889,133.22439214073964,168.74229594758725,214.2782228110351,301.18892854648215,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,507,94.58094177423091,133.3628547412888,168.7930032656074,214.34261582340645,302.7395508049496,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,508,94.81728388430645,133.39271598290276,168.93923301446293,214.59346991999774,303.93687410461746,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,509,94.49205203444998,133.172900948792,168.77607109248913,214.67581435776526,304.6085690732621,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,510,94.87470132350899,133.61547555156378,168.6814635852225,214.67805948491963,304.35573057533117,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,511,94.45446104533286,133.71061460731946,168.89431637521284,214.69273308857586,304.5230747721491,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,512,94.62139998085588,133.6778233787164,169.13214864798317,214.36802935878404,304.59373612976157,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,513,94.21850741251878,133.7784348152837,169.56696849092094,214.87035389098077,304.73387010636156,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,514,94.06601783030175,133.83383979384783,169.72894535633674,215.31626568371726,305.9706250650763,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,515,94.15647504976656,133.68871206979912,169.6734551747269,215.17997827401055,306.43832842967265,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,516,94.48587308309558,133.54383364669886,170.0404787658085,215.6432748340409,306.56016461374185,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,517,94.66101144091458,133.58922689178473,169.9296765277551,215.5099986042442,306.4704728665293,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,518,94.57068723913908,133.7227495020523,169.97895725107102,215.27880413005812,306.37136664338783,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,519,94.65381005448721,133.53591495678123,170.15504261423018,215.738999835641,307.12656435242917,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,520,94.92035494967466,133.5394246356298,169.9158901157391,215.97386045356444,307.2454717112508,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,521,94.54012095690513,133.63793091892984,170.0115579390107,215.89023747227023,307.42842418376097,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,522,94.51325735322992,133.83344904356056,169.8166066910216,216.34853772957754,308.3429889273826,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,523,94.3193990324638,133.7430741315235,169.75067874709333,216.43921415580374,309.0337184151304,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,524,94.4792428345393,133.72749423448602,169.7488813508039,216.8196137318104,309.83227285840775,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,525,94.41083097113983,133.81064623636098,169.9295619237887,216.37157626816023,309.4984437844738,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,526,94.22613031451245,133.8613132503947,169.94226204624607,216.1248998576692,310.5451883395886,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,527,94.15269234856878,133.78303924823712,170.07677651001916,216.73028694778148,310.55505662036455,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,528,94.07399646806613,133.7674075894481,170.1188974419034,216.89260532221732,311.1155693123198,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,529,94.08605906303279,133.8153871882355,169.86089609273284,217.1813685387046,311.4262292722159,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,530,93.90873100887828,133.99352287081524,170.18897103118704,217.26823315488562,312.0830298316099,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,531,93.94640563057374,133.82879869274464,170.51598546129222,217.93619461630837,311.54478551419413,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,532,94.28394032238722,133.87104606621824,170.31208279069702,218.24694434102656,312.6848056730285,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,533,94.64704030469272,133.91135092365678,170.46517061137837,218.32627509269437,313.54939127924115,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,534,94.25298199387785,133.84840405777766,170.29072749991968,218.49789466856583,313.2937978233017,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,535,94.38198101265132,134.07880572886643,170.3587059226722,218.73982194864527,313.10485048095694,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,536,94.4101008852125,134.12998443306935,170.3014607814559,218.3099564384919,314.2001231143631,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,537,94.23495323781678,134.2803323872531,170.33407768078993,218.21987515909808,314.3508559952618,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,538,94.21202890128293,134.20364237799805,170.45117966575833,218.50478679648347,314.29441413426684,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,539,94.12696595830447,134.40244046560667,170.39692889692088,218.2116178013141,315.86346288859755,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,540,94.25354184893386,134.39673574372222,170.6601099354553,218.33337573370835,315.30948108895893,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,541,94.05550111588207,134.35155040688227,170.5845480063105,218.63567909127266,315.1648561710874,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,542,94.14028030854625,134.3494615507352,170.6768515817518,219.34296022911008,315.3011583096958,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,543,94.18847802159257,134.3617522227368,170.75093913397268,219.49060973145453,315.4235632614179,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,544,94.21231162455261,134.33744531211767,170.7128651212035,219.47401650738544,314.65699196208436,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,545,94.14436795291097,134.41255941447005,170.93593093747933,219.3604176144343,315.55682635335063,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,546,94.27980743650208,134.2844734525848,171.0476668342293,219.61206197009278,317.2512258175143,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,547,94.01324365483393,134.27044583691472,171.00677111791197,219.3901125969636,316.8801530717849,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,548,94.32461095540091,134.40718511655407,171.01645176842115,219.59657193414753,316.8690633467304,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,549,94.2355714152058,134.43613941506737,171.19381662798588,219.79500353646878,317.31826262058513,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,550,94.08073196688203,134.594757352002,171.39145874983646,220.12521499662893,317.4395362508157,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,551,93.91975534831157,134.67605212822244,171.41019450760797,220.32822405252682,317.2242604030368,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,552,94.23533946313046,134.61028668804386,171.83750365979535,220.333405277044,317.659635257785,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,553,94.17372330323634,134.58781226015788,171.83959553284762,220.16259945927283,319.1521315562712,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,554,94.13368616005025,134.90432441165834,171.89413718861857,220.4860715609033,318.57115866980104,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,555,94.00941897260448,135.13208001910752,171.92712234641803,220.16077550266147,320.1305448626862,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,556,94.2440477204375,134.92601126174662,172.00931624897382,220.50653240705572,321.1895798112564,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,557,94.01839521644622,134.69593968183432,172.1471375564247,220.64824048488023,321.25023323975023,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,558,94.15197678060147,134.98371251132363,172.25318976108917,220.88369946833205,320.63811040238295,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,559,93.89305045805739,134.98226244316623,172.25156582686344,221.252198138973,321.436620470473,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,560,93.82809873107571,134.86205838289214,172.01323965286556,221.13576232840592,320.34312138806456,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,561,93.80359225407179,135.02242080074737,172.30629688234717,221.17107079514045,321.63865198002196,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,562,93.8841043923554,135.1790211249852,172.4827518449835,221.17262427007066,321.6610795777413,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,563,93.62372246617186,135.31157041966185,172.33540968998233,221.42105165350057,321.75479571863457,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,564,93.60263455475197,135.23801588454185,172.40658406645042,221.4392157205202,321.990982098451,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,565,93.62726781696746,135.20481363904076,172.50045218403594,221.73514316385285,322.10905645884503,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,566,93.74788125772945,134.97531906798392,172.77059213458642,221.78829586288924,322.57587400811957,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,567,93.3250798213401,135.08833106707783,172.83807783975288,221.96397967289477,323.2634142919313,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,568,93.79599756186686,135.38906418986687,173.06938780924045,222.35100912823586,323.42561652157025,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,569,93.45592511890943,135.46904251417465,173.31671083972452,222.70228208031892,321.5995624524645,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,570,93.35820892438012,135.54644507589083,173.42204707967466,222.8113943045785,322.821354709495,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,571,93.82187624104418,135.3094052866604,173.50538670042667,223.06884341794895,324.13459790614905,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,572,93.46874647652876,135.16017016752323,173.6231392690815,222.67535918075,323.82832208782594,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,573,93.83407571596526,135.3500388845536,173.61013841660758,222.96506680295607,323.4191724258798,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,574,93.79239119056396,135.0917270663005,173.65630569715296,223.16683490773764,325.639689594387,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,575,93.66157419294854,135.22663501504962,173.61395197668236,222.85920767856993,326.36363803433443,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,576,93.79615171462851,135.1251083976045,174.0879925425134,223.19011639485842,326.78708849386254,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,577,93.81270302350372,135.27070018552212,174.12402342388316,223.4357589527491,327.47584541054863,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,578,93.80280038555975,135.18965944785128,174.0154962314558,223.44254896404775,328.05484164542054,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,579,93.404058152346,134.91032665306545,174.16513517546485,224.29563323725637,328.61868405467686,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,580,93.6898713429548,135.03467188734828,174.18646171219245,224.8922191690629,328.6102766131088,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,581,93.8486360096277,135.19327549816273,174.0584938656051,224.75137026113538,328.83150311065094,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,582,93.46521949416245,135.4090400879463,174.50396734360712,225.0171828054147,329.7080981289933,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,583,93.79446146698783,135.57274313045372,174.44107056161297,224.76846315768157,330.5817719720133,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,584,94.13353956802662,135.40966262990221,174.44967650242467,224.67125005578362,330.9897234234979,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,585,93.46390719469925,135.56102328036968,174.47954453252234,224.58572513198456,329.4558674437639,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,586,93.35291981117285,135.5754621902206,174.61391738333316,224.92126857072986,330.4381178330255,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,587,93.19809274404936,135.4902967300586,174.93490627895045,224.97089373177792,329.9610105157545,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,588,93.47288767600735,135.77151469212816,175.2291606874184,225.24201608701412,331.04272704571497,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,589,93.46996281070214,135.7323464719005,175.18099975762487,225.11376531933243,331.5340894632569,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,590,93.66137808867394,135.90570245050353,175.32761849622045,225.49609844789558,331.52849823676746,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,591,93.67894220615244,135.91415269389552,175.1773012003307,225.6648397921,331.77741837286857,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,592,93.53912602371216,135.99171382059353,175.21043038930952,226.0185593885716,331.8339505786049,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,593,93.96016227922439,135.99543706514035,175.27391645147765,225.89522112026285,331.6170489219273,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,594,93.46148739450712,135.95029783494832,175.3233315742392,226.05542969658777,332.04321538902985,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,595,93.65605970584976,135.83231923296836,175.54076813773415,226.6759298071652,332.58444304945573,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,596,93.5322591445537,135.9047863963857,175.5048639973277,226.75956025757645,333.3501585208002,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,597,93.76649817559131,136.05096507562206,175.4230980192337,226.80963435789,334.40118141152703,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,598,93.64519301405906,136.11966954773084,175.50995494119485,226.6806876922286,334.85133722970414,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,599,93.94823032654662,135.95841020212345,175.70663176239853,226.86500906722506,336.3069996371635,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,600,94.09659091616713,135.96091228959307,175.96168189184377,227.26612942565845,336.47167488498116,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,601,94.16270399796737,136.12395177629224,175.75919569005413,227.44582130463513,336.68158962934456,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,602,93.75365779967984,136.06412816462657,176.02490622542322,227.98995239794652,335.5565036687321,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,603,93.57053558359122,136.02265367840434,176.26232193258517,228.4266362687776,336.68051269834245,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,604,93.61088734846366,135.9876282948032,176.2285542766138,228.13285807278072,336.14076851491444,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,605,93.6126879093528,135.70378879016297,176.44063536885153,228.19477779206642,337.01040493891384,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,606,94.05241152486893,135.91072497922414,176.49058702285657,228.58600634261532,336.223245226694,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,607,93.82292783018738,136.08978184482822,176.4246757919161,228.43026124322344,336.57296467803246,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,608,93.54335138375218,136.1185744826195,176.37951284890238,228.72146601896378,336.7332874527395,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,609,93.58653166975775,136.086957215192,176.64568118271782,229.10197712590352,337.0898445850731,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,610,93.37967190400637,136.31885443161852,176.57495628044873,229.52363663806776,336.3948796217612,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,611,93.65310378835551,136.3770009162552,176.59291403508973,229.59060725828652,337.03826357681515,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,612,93.6278343208075,136.45475982982788,176.97019617144264,229.6498214303488,336.3078382614718,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,613,93.6154825390242,136.70696952935003,177.05683710277532,229.85402727499286,337.6228869080526,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,614,93.26782467283095,136.53943764586634,177.03802616975565,230.33705315673797,337.0661333045467,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,615,93.14978456310264,136.6302804503679,177.1110131530732,230.01398590429443,337.4478704777083,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,616,92.96501388367469,136.47773825552738,176.90688739299128,230.17320689637074,337.8750271203194,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,617,93.36330319488319,136.43779024672827,176.9041033882733,230.43181635610074,338.6520023654486,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,618,93.43466417103879,136.47738407142788,177.10401559650649,230.80809815068903,338.902485443085,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,619,93.27038347655699,136.56351299383934,177.14772151003785,230.88824280732533,340.1414025425289,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,620,93.1457852174664,136.5501859569768,177.29340379643415,230.7195085704381,340.05286702417493,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,621,93.33663861792748,136.57131355468826,177.70139347576648,231.50034936472392,341.5728320519838,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,622,93.3843341838976,136.57779665926174,177.65715151954612,231.46201180630962,342.0824604890858,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,623,93.43347210078727,136.8066082804533,177.6512298492795,232.00189528276331,342.42486333468105,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,624,93.22736416186213,136.98002501470992,177.6124334524837,232.2073443650836,343.91842464873656,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,625,93.37275498539785,137.03350808787292,177.7611450360286,232.23438902009997,345.32919670468016,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,626,93.66367614576339,137.17989072899294,177.77706072508994,232.40738170429006,343.57963757459294,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,627,93.67641584617388,137.14643282896031,178.05040985817817,232.64938876146826,344.0590961313763,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,628,93.40737051217684,137.2160806974239,178.47491275581137,232.66984440326996,345.2754905721541,134.6683
Nippon India Small Cap Fund - Regular - Growth,118634,629,93.44581392816924,137.4325617334137,178.39848911334332,233.14306778221163,346.2191259490208,134.6683
